[2026-05-24 12:41:28,851] INFO django.server: "GET /static/logo.svg HTTP/1.1" 200 933
[2026-05-24 12:41:49,269] WARNING django.request: Bad Request: /api/auth/login
[2026-05-24 12:41:49,271] WARNING django.server: "POST /api/auth/login?org= HTTP/1.1" 400 45
[2026-05-24 12:41:53,449] WARNING django.request: Bad Request: /api/auth/login
[2026-05-24 12:41:53,451] WARNING django.server: "POST /api/auth/login?org= HTTP/1.1" 400 45
[2026-05-24 12:42:18,393] WARNING django.request: Bad Request: /api/auth/login
[2026-05-24 12:42:18,395] WARNING django.server: "POST /api/auth/login?org= HTTP/1.1" 400 45
[2026-05-24 12:45:09,398] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:45:09,412] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:46:07,174] INFO django.server: "POST /api/auth/login?org= HTTP/1.1" 200 50
[2026-05-24 12:46:07,464] INFO django.server: "GET /api/users/self?org= HTTP/1.1" 200 292
[2026-05-24 12:46:09,167] INFO django.server: "GET /api/server/annotation/formats?org= HTTP/1.1" 200 566
[2026-05-24 12:46:09,693] INFO django.server: "GET /api/server/plugins?org= HTTP/1.1" 200 32
[2026-05-24 12:46:09,778] INFO django.server: "GET /api/invitations?filter=%7B%22and%22:%5B%7B%22%3D%3D%22:%5B%7B%22var%22:%22user_id%22%7D,%221%22%5D%7D,+%7B%22%3D%3D%22:%5B%7B%22var%22:%22accepted%22%7D,false%5D%7D%5D%7D HTTP/1.1" 200 52
[2026-05-24 12:46:09,867] INFO django.server: "GET /api/requests?org=&page_size=500&page=1 HTTP/1.1" 200 52
[2026-05-24 12:46:11,922] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 12:46:11,924] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 12:46:12,810] INFO django.server: "GET /api/organizations?org=&page_size=10&sort=slug HTTP/1.1" 200 52
[2026-05-24 12:46:12,825] INFO django.server: "GET /api/tasks?org=&page=1&page_size=10 HTTP/1.1" 200 52
[2026-05-24 12:46:13,134] INFO django.server: "GET /api/tasks?org=&page=1&page_size=10 HTTP/1.1" 200 52
[2026-05-24 12:46:13,385] INFO django.server: "GET /api/lambda/requests?org= HTTP/1.1" 200 2
[2026-05-24 12:46:14,939] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 860
[2026-05-24 12:46:14,940] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 936
[2026-05-24 12:47:38,035] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 634
[2026-05-24 12:50:03,905] WARNING django.request: Bad Request: /api/custom-operations/definitions/2/execute
[2026-05-24 12:50:03,907] WARNING django.server: "POST /api/custom-operations/definitions/2/execute?org= HTTP/1.1" 400 29
[2026-05-24 12:50:13,656] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 913
[2026-05-24 12:50:13,828] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 787
[2026-05-24 12:50:19,073] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 798
[2026-05-24 12:50:19,084] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 938
[2026-05-24 12:50:38,587] INFO django.server: "POST /api/events?org= HTTP/1.1" 201 442
[2026-05-24 12:50:43,030] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-blur-augmentation from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-blur-augmentation\manifest.json
[2026-05-24 12:50:43,041] INFO cvat.apps.custom_operations.registry_loader: Synced custom operation sample-onnx-detector from D:\AAAFanny\work\20260510CVAT-web\cvat-develop\custom_operations_registry\sample-onnx-detector\manifest.json
[2026-05-24 12:50:49,128] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 905
[2026-05-24 12:50:49,343] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 843
[2026-05-24 12:50:50,320] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=model HTTP/1.1" 200 893
[2026-05-24 12:50:50,334] INFO django.server: "GET /api/custom-operations/definitions?org=&kind=augmentation HTTP/1.1" 200 777
[2026-05-24 12:50:56,528] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 12:50:56,529] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 12:50:56,561] ERROR django.request: Service Unavailable: /api/lambda/functions
[2026-05-24 12:50:56,562] ERROR django.server: "HEAD /api/lambda/functions?org= HTTP/1.1" 503 0
[2026-05-24 12:50:58,031] INFO django.server: "GET /api/projects?org=&page=1&page_size=12 HTTP/1.1" 200 52
[2026-05-24 12:50:58,405] INFO django.server: "GET /api/projects?org=&page=1&page_size=12 HTTP/1.1" 200 52
[2026-05-24 12:50:59,304] INFO django.server: "GET /api/tasks?org=&page=1&page_size=10 HTTP/1.1" 200 52
[2026-05-24 12:50:59,684] INFO django.server: "GET /api/tasks?org=&page=1&page_size=10 HTTP/1.1" 200 52
[2026-05-24 12:50:59,988] INFO django.server: "GET /api/lambda/requests?org= HTTP/1.1" 200 2
[2026-05-24 12:51:00,514] INFO django.server: "GET /api/jobs?org=&page=1&page_size=12 HTTP/1.1" 200 52
[2026-05-24 12:51:01,291] INFO django.server: "GET /api/cloudstorages?org=&page=1&page_size=12 HTTP/1.1" 200 52
[2026-05-24 12:51:01,575] INFO django.server: "GET /api/cloudstorages?org=&page=1&page_size=12 HTTP/1.1" 200 52
